city,city_ascii,state_id,,,county_name,lat,lng,population
Orchidlands Estates,Orchidlands Estates,HI,,,Hawaii,19.557,-155.0142,3180
Hortonville,Hortonville,WI,,,Outagamie,44.3368,-88.6361,3180
Lake Wynonah,Lake Wynonah,PA,,,Schuylkill,40.5879,-76.181,3180
Dogtown,Dogtown,CA,,,San Joaquin,38.2096,-121.1551,3180
Green Level,Green Level,NC,,,Alamance,36.1233,-79.3463,3179
Le Roy,Le Roy,IL,,,McLean,40.3395,-88.7628,3177
East Rockingham,East Rockingham,NC,,,Richmond,34.9116,-79.7661,3177
Havana,Havana,IL,,,Mason,40.295,-90.0566,3176
Petersburg,Petersburg,WV,,,Grant,38.9958,-79.1277,3172
Cuba,Cuba,MO,,,Crawford,38.0671,-91.4057,3172
Annetta,Annetta,TX,,,Parker,32.6938,-97.6581,3172
Country Club,Country Club,MO,,,Andrew,39.8388,-94.8205,3171
Blue Earth,Blue Earth,MN,,,Faribault,43.6409,-94.1005,3170
Millersburg,Millersburg,OH,,,Holmes,40.5533,-81.9171,3170
Tilton Northfield,Tilton Northfield,NH,,,Belknap,43.4444,-71.5924,3169
East Gaffney,East Gaffney,SC,,,Cherokee,35.0846,-81.6218,3169
Corning,Corning,AR,,,Clay,36.4134,-90.5839,3169
Byrnes Mill,Byrnes Mill,MO,,,Jefferson,38.4395,-90.5741,3168
Nevada City,Nevada City,CA,,,Nevada,39.2607,-121.0231,3168
Bermuda Run,Bermuda Run,NC,,,Davie,36.0041,-80.4306,3166
Grand Saline,Grand Saline,TX,,,Van Zandt,32.6776,-95.7114,3166
Daleville,Daleville,VA,,,Botetourt,37.415,-79.9132,3166
Virden,Virden,IL,,,Macoupin,39.506,-89.7711,3165
Sleepy Hollow,Sleepy Hollow,IL,,,Kane,42.0912,-88.3138,3165
Corydon,Corydon,IN,,,Harrison,38.213,-86.1257,3165
Burlington,Burlington,CO,,,Kit Carson,39.3042,-102.2712,3165
Experiment,Experiment,GA,,,Spalding,33.279,-84.276,3165
Bethany,Bethany,MO,,,Harrison,40.2684,-94.0282,3164
Nags Head,Nags Head,NC,,,Dare,35.9473,-75.6273,3164
Zillah,Zillah,WA,,,Yakima,46.4084,-120.2727,3163
Monroe City,Monroe City,MO,,,Monroe,39.6542,-91.7327,3162
Holiday Shores,Holiday Shores,IL,,,Madison,38.9222,-89.936,3162
Kingstree,Kingstree,SC,,,Williamsburg,33.6665,-79.8292,3161
Raymond,Raymond,WA,,,Pacific,46.6839,-123.738,3160
Early,Early,TX,,,Brown,31.7421,-98.9366,3159
San Castle,San Castle,FL,,,Palm Beach,26.5652,-80.0611,3159
Port Washington North,Port Washington North,NY,,,Nassau,40.8434,-73.7014,3159
Culloden,Culloden,WV,,,Cabell,38.4154,-82.0705,3158
Dover,Dover,FL,,,Hillsborough,27.9927,-82.2198,3157
Combes,Combes,TX,,,Cameron,26.2448,-97.7257,3157
Lucerne,Lucerne,CA,,,Lake,39.0698,-122.7746,3156
Sabana Hoyos,Sabana Hoyos,PR,,,Arecibo,18.4213,-66.6084,3156
East Dundee,East Dundee,IL,,,Kane,42.0972,-88.2545,3156
Park Hills,Park Hills,KY,,,Kenton,39.0692,-84.5313,3155
Mountain View Acres,Mountain View Acres,CA,,,San Bernardino,34.4976,-117.3472,3155
East Greenville,East Greenville,PA,,,Montgomery,40.4057,-75.5059,3154
Pleasant Gap,Pleasant Gap,PA,,,Centre,40.8673,-77.7439,3154
Oracle,Oracle,AZ,,,Pinal,32.6085,-110.7826,3154
Lakewood,Lakewood,SC,,,Sumter,33.8428,-80.3492,3154
El Verano,El Verano,CA,,,Sonoma,38.2975,-122.4915,3154
Luis Lloréns Torres,Luis Llorens Torres,PR,,,Juana Díaz,18.0565,-66.5267,3152
Ladysmith,Ladysmith,WI,,,Rusk,45.4606,-91.0973,3152
Newton,Newton,MS,,,Newton,32.3296,-89.1534,3151
Watkinsville,Watkinsville,GA,,,Oconee,33.861,-83.4072,3151
McDonald,McDonald,OH,,,Trumbull,41.1636,-80.7233,3150
Soda Springs,Soda Springs,ID,,,Caribou,42.659,-111.5878,3150
Redwood,Redwood,OR,,,Josephine,42.4219,-123.3915,3150
Wolfdale,Wolfdale,PA,,,Washington,40.1979,-80.3001,3150
Wilder,Wilder,KY,,,Campbell,39.0401,-84.4816,3148
Bushnell,Bushnell,FL,,,Sumter,28.686,-82.1165,3148
High Bridge,High Bridge,WA,,,Snohomish,47.7968,-122.0281,3147
Maybrook,Maybrook,NY,,,Orange,41.4881,-74.213,3147
Sharpsburg,Sharpsburg,PA,,,Allegheny,40.494,-79.9249,3146
Carrabelle,Carrabelle,FL,,,Franklin,29.8555,-84.6685,3145
Brimfield,Brimfield,OH,,,Portage,41.0941,-81.3482,3144
Henrietta,Henrietta,TX,,,Clay,33.8146,-98.1924,3143
Port Aransas,Port Aransas,TX,,,Nueces,27.8102,-97.0875,3141
Beloit,Beloit,KS,,,Mitchell,39.4645,-98.1082,3141
Denmark,Denmark,SC,,,Bamberg,33.3152,-81.1364,3141
Yerington,Yerington,NV,,,Lyon,38.9554,-119.1101,3139
Knoxville,Knoxville,IL,,,Knox,40.907,-90.2857,3137
Cherryvale,Cherryvale,SC,,,Sumter,33.9543,-80.4609,3136
Rossmoor,Rossmoor,NJ,,,Middlesex,40.3349,-74.4708,3136
Carlyle,Carlyle,IL,,,Clinton,38.6217,-89.3734,3134
Lebanon,Lebanon,VA,,,Russell,36.8991,-82.0784,3133
Onalaska,Onalaska,TX,,,Polk,30.8209,-95.1111,3133
Bishop,Bishop,TX,,,Nueces,27.5852,-97.7975,3133
Eielson AFB,Eielson AFB,AK,,,Fairbanks North Star,64.6741,-147.0605,3133
Juniper Canyon,Juniper Canyon,OR,,,Crook,44.2027,-120.755,3133
Chenango Bridge,Chenango Bridge,NY,,,Broome,42.1716,-75.8586,3132
Shenandoah,Shenandoah,VA,,,Page,38.4875,-78.6171,3131
West Fork,West Fork,AR,,,Washington,35.9355,-94.18,3131
Gleed,Gleed,WA,,,Yakima,46.6594,-120.6025,3130
Mount Morris,Mount Morris,MI,,,Genesee,43.1176,-83.6987,3130
Shelby,Shelby,MT,,,Toole,48.5031,-111.8614,3129
Louisburg,Louisburg,NC,,,Franklin,36.0986,-78.3009,3128
Summit Hill,Summit Hill,PA,,,Carbon,40.8249,-75.8464,3128
Ferriday,Ferriday,LA,,,Concordia,31.6343,-91.5562,3126
Northwest Harwinton,Northwest Harwinton,CT,,,Northwest Hills,41.7769,-73.0794,3126
One Loudoun,One Loudoun,VA,,,Loudoun,39.0505,-77.456,3126
Tarpey Village,Tarpey Village,CA,,,Fresno,36.7941,-119.7012,3125
San Saba,San Saba,TX,,,San Saba,31.1975,-98.7194,3125
Lincoln Heights,Lincoln Heights,OH,,,Hamilton,39.2434,-84.457,3125
Lawnside,Lawnside,NJ,,,Camden,39.8673,-75.0289,3124
Clearwater,Clearwater,SC,,,Aiken,33.5038,-81.91,3124
Greenwood,Greenwood,LA,,,Caddo,32.4359,-93.9643,3123
Cold Spring Harbor,Cold Spring Harbor,NY,,,Suffolk,40.8621,-73.4506,3123
Valley Green,Valley Green,PA,,,York,40.1567,-76.7947,3121
Tybee Island,Tybee Island,GA,,,Chatham,32.0095,-80.8531,3121
Choccolocco,Choccolocco,AL,,,Calhoun,33.6683,-85.7128,3120
La Salle,La Salle,CO,,,Weld,40.3484,-104.7062,3119
Southern Shores,Southern Shores,NC,,,Dare,36.1205,-75.7328,3119
Hollywood Park,Hollywood Park,TX,,,Bexar,29.5994,-98.4841,3119
Iuka,Iuka,MS,,,Tishomingo,34.8077,-88.1978,3118
Gillespie,Gillespie,IL,,,Macoupin,39.1258,-89.8174,3118
Woodbury Heights,Woodbury Heights,NJ,,,Gloucester,39.816,-75.1511,3116
South Alamo,South Alamo,TX,,,Hidalgo,26.1517,-98.1079,3114
Valley,Valley,NE,,,Douglas,41.3148,-96.3566,3113
Bethel Acres,Bethel Acres,OK,,,Pottawatomie,35.3048,-97.037,3113
The Homesteads,The Homesteads,TX,,,Johnson,32.4755,-97.1663,3113
North Barrington,North Barrington,IL,,,Lake,42.2065,-88.1316,3113
Covington,Covington,IN,,,Fountain,40.1408,-87.3917,3112
Wewoka,Wewoka,OK,,,Seminole,35.1441,-96.4968,3112
Blue Ridge,Blue Ridge,VA,,,Botetourt,37.3783,-79.8206,3112
Tipton,Tipton,IA,,,Cedar,41.7701,-91.1283,3111
Lakeshore,Lakeshore,LA,,,Ouachita,32.535,-92.0328,3111
Wyoming,Wyoming,PA,,,Luzerne,41.3058,-75.8418,3111
Santa Rosa,Santa Rosa,TX,,,Cameron,26.2561,-97.8252,3111
Norwood,Norwood,NC,,,Stanly,35.2337,-80.1147,3110
Alamo,Alamo,GA,,,Wheeler,32.1469,-82.7798,3108
Holden Heights,Holden Heights,FL,,,Orange,28.5013,-81.3878,3108
Abernathy,Abernathy,TX,,,Hale,33.842,-101.8162,3108
Red Springs,Red Springs,NC,,,Robeson,34.8046,-79.1822,3107
Turner,Turner,OR,,,Marion,44.8489,-122.9518,3107
Moonachie,Moonachie,NJ,,,Bergen,40.8408,-74.059,3106
Commercial Point,Commercial Point,OH,,,Pickaway,39.7809,-83.0387,3106
Marienville,Marienville,PA,,,Forest,41.4687,-79.1181,3105
Georgetown,Georgetown,IL,,,Vermilion,39.9774,-87.6354,3105
Wallburg,Wallburg,NC,,,Davidson,36.0088,-80.1453,3104
Clyde Hill,Clyde Hill,WA,,,King,47.6304,-122.218,3104
New Holstein,New Holstein,WI,,,Calumet,43.9491,-88.0942,3104
Myerstown,Myerstown,PA,,,Lebanon,40.3722,-76.3055,3104
Kilauea,Kilauea,HI,,,Kauai,22.2108,-159.3965,3104
Lake Wissota,Lake Wissota,WI,,,Chippewa,44.922,-91.3013,3103
Proctor,Proctor,MN,,,St. Louis,46.7407,-92.2282,3102
Churchill,Churchill,PA,,,Allegheny,40.4389,-79.8416,3102
Cottonwood,Cottonwood,CA,,,Kern,35.3464,-118.9851,3102
Karnes City,Karnes City,TX,,,Karnes,28.8858,-97.9002,3101
Greenville,Greenville,DE,,,New Castle,39.778,-75.6046,3100
Ocean Grove,Ocean Grove,MA,,,Bristol,41.7281,-71.2098,3099
Ellsworth,Ellsworth,KS,,,Ellsworth,38.7327,-98.2285,3098
Anahola,Anahola,HI,,,Kauai,22.1455,-159.3151,3098
Tishomingo,Tishomingo,OK,,,Johnston,34.2388,-96.683,3097
Millersburg,Millersburg,OR,,,Linn,44.6779,-123.0691,3096
Wellsville,Wellsville,OH,,,Columbiana,40.6042,-80.655,3096
Cloverdale,Cloverdale,VA,,,Botetourt,37.3566,-79.9055,3095
Parowan,Parowan,UT,,,Iron,37.8326,-112.8296,3095
Saluda,Saluda,SC,,,Saluda,34.0009,-81.7713,3095
Bon Secour,Bon Secour,AL,,,Baldwin,30.3222,-87.7271,3094
Wildwood Crest,Wildwood Crest,NJ,,,Cape May,38.9718,-74.8377,3094
McSherrystown,McSherrystown,PA,,,Adams,39.8036,-77.0199,3094
El Cerro,El Cerro,NM,,,Valencia,34.7807,-106.6955,3093
Fairport Harbor,Fairport Harbor,OH,,,Lake,41.7475,-81.2731,3092
Park Hill,Park Hill,OK,,,Cherokee,35.8417,-94.9734,3092
Big Lake,Big Lake,TX,,,Reagan,31.1941,-101.4534,3092
Solon,Solon,IA,,,Johnson,41.8055,-91.4961,3092
Elma Center,Elma Center,NY,,,Erie,42.8282,-78.6342,3091
Brighton,Brighton,AL,,,Jefferson,33.4396,-86.9454,3091
Saugatuck,Saugatuck,CT,,,Western Connecticut,41.1143,-73.3717,3091
Guayanilla,Guayanilla,PR,,,Guayanilla,18.0222,-66.7898,3090
Piney Point Village,Piney Point Village,TX,,,Harris,29.7588,-95.5156,3090
Burnettown,Burnettown,SC,,,Aiken,33.5186,-81.8635,3090
Jayuya,Jayuya,PR,,,Jayuya,18.2199,-66.5984,3090
Edgewood,Edgewood,PA,,,Allegheny,40.4313,-79.8839,3089
Lochsloy,Lochsloy,WA,,,Snohomish,48.0598,-122.0411,3088
Inverness,Inverness,CO,,,Arapahoe,39.5758,-104.8653,3088
Calais,Calais,ME,,,Washington,45.134,-67.224,3087
DeCordova,DeCordova,TX,,,Hood,32.428,-97.6911,3086
Huntsville,Huntsville,AR,,,Madison,36.0985,-93.7363,3086
Mount Pocono,Mount Pocono,PA,,,Monroe,41.1225,-75.3582,3086
Inman,Inman,SC,,,Spartanburg,35.0463,-82.0897,3085
Somerset,Somerset,WI,,,St. Croix,45.1257,-92.6731,3084
Golden Grove,Golden Grove,SC,,,Greenville,34.7324,-82.4407,3084
Tuxedo,Tuxedo,NY,,,Orange,41.2324,-74.1774,3083
Sandia Heights,Sandia Heights,NM,,,Bernalillo,35.1747,-106.4884,3083
Shady Cove,Shady Cove,OR,,,Jackson,42.6117,-122.8179,3083
Ashland,Ashland,NE,,,Saunders,41.0396,-96.3723,3083
Mount Hope,Mount Hope,NJ,,,Morris,40.9182,-74.5508,3082
North Middletown,North Middletown,NJ,,,Monmouth,40.4395,-74.1179,3081
South Beach,South Beach,FL,,,Indian River,27.5883,-80.3435,3081
Gladwin,Gladwin,MI,,,Gladwin,43.9837,-84.4876,3081
Harvey,Harvey,MI,,,Marquette,46.4832,-87.3569,3080
Narragansett Pier,Narragansett Pier,RI,,,Washington,41.4281,-71.4668,3080
Tama,Tama,IA,,,Tama,41.9648,-92.5743,3079
Stepping Stone,Stepping Stone,CO,,,Douglas,39.514,-104.8217,3079
Walsenburg,Walsenburg,CO,,,Huerfano,37.6307,-104.7818,3079
Old Hill,Old Hill,CT,,,Western Connecticut,41.1491,-73.3764,3078
Oostburg,Oostburg,WI,,,Sheboygan,43.6237,-87.7888,3077
Blountstown,Blountstown,FL,,,Calhoun,30.443,-85.0455,3077
Cordaville,Cordaville,MA,,,Worcester,42.2727,-71.5221,3076
Momence,Momence,IL,,,Kankakee,41.164,-87.663,3076
Needville,Needville,TX,,,Fort Bend,29.3957,-95.8386,3076
Andrews AFB,Andrews AFB,MD,,,Prince George's,38.8054,-76.8744,3075
Val Verde,Val Verde,CA,,,Los Angeles,34.4504,-118.6717,3074
Nocona,Nocona,TX,,,Montague,33.7835,-97.7302,3073
Carrollton,Carrollton,OH,,,Carroll,40.5787,-81.0907,3073
Pleasant Hill,Pleasant Hill,PA,,,Lebanon,40.3369,-76.448,3072
Green Forest,Green Forest,AR,,,Carroll,36.3347,-93.431,3072
Wanakah,Wanakah,NY,,,Erie,42.7435,-78.9027,3071
Turnersville,Turnersville,NJ,,,Gloucester,39.7666,-75.0613,3071
Crown Heights,Crown Heights,NY,,,Dutchess,41.6416,-73.9287,3071
Smithsburg,Smithsburg,MD,,,Washington,39.6559,-77.575,3069
Mountain View,Mountain View,NC,,,Catawba,35.6828,-81.3683,3068
George West,George West,TX,,,Live Oak,28.33,-98.1183,3067
Monument Beach,Monument Beach,MA,,,Barnstable,41.7192,-70.606,3067
Salunga,Salunga,PA,,,Lancaster,40.0929,-76.4279,3066
Ripley,Ripley,WV,,,Jackson,38.8201,-81.7091,3066
Potterville,Potterville,MI,,,Eaton,42.6299,-84.7433,3065
Pitcairn,Pitcairn,PA,,,Allegheny,40.4079,-79.7765,3065
Vails Gate,Vails Gate,NY,,,Orange,41.4588,-74.0533,3065
Sewell,Sewell,NJ,,,Gloucester,39.7696,-75.1443,3065
Cactus,Cactus,TX,,,Moore,36.0444,-102.008,3063
Prescott,Prescott,AR,,,Nevada,33.8056,-93.3909,3063
Arthurtown,Arthurtown,SC,,,Richland,33.9644,-81.0023,3063
Garner,Garner,IA,,,Hancock,43.1,-93.6031,3062
Waller,Waller,TX,,,Waller,30.0665,-95.9278,3062
Double Oak,Double Oak,TX,,,Denton,33.0633,-97.1117,3060
Canton,Canton,SD,,,Lincoln,43.3032,-96.5848,3060
Beulah,Beulah,ND,,,Mercer,47.2665,-101.7734,3058
Okemah,Okemah,OK,,,Okfuskee,35.4292,-96.2998,3058
Wormleysburg,Wormleysburg,PA,,,Cumberland,40.2604,-76.9094,3058
Hilltop,Hilltop,SC,,,Spartanburg,34.9755,-81.9586,3058
Toa Alta,Toa Alta,PR,,,Toa Alta,18.3879,-66.2508,3058
Maugansville,Maugansville,MD,,,Washington,39.6937,-77.7472,3057
Checotah,Checotah,OK,,,McIntosh,35.482,-95.5224,3057
Unadilla,Unadilla,GA,,,Dooly,32.2583,-83.7356,3057
Lakeview Estates,Lakeview Estates,GA,,,Rockdale,33.7047,-84.0367,3057
Biscayne Park,Biscayne Park,FL,,,Miami-Dade,25.8818,-80.1814,3056
Upland,Upland,PA,,,Delaware,39.8562,-75.3796,3056
Williston,Williston,FL,,,Levy,29.374,-82.4579,3055
Corunna,Corunna,MI,,,Shiawassee,42.9837,-84.1162,3054
Villalba,Villalba,PR,,,Villalba,18.1278,-66.4819,3053
Doylestown,Doylestown,OH,,,Wayne,40.97,-81.6954,3052
Lutcher,Lutcher,LA,,,St. James,30.0646,-90.7124,3051
Ridgemark,Ridgemark,CA,,,San Benito,36.8082,-121.3623,3051
Harlem,Harlem,FL,,,Hendry,26.7324,-80.9519,3050
Dade City North,Dade City North,FL,,,Pasco,28.3839,-82.1943,3049
Keokea,Keokea,HI,,,Maui,20.7211,-156.3625,3049
Underwood-Petersville,Underwood-Petersville,AL,,,Lauderdale,34.877,-87.6975,3049
Wilkshire Hills,Wilkshire Hills,OH,,,Tuscarawas,40.636,-81.4313,3048
South Vacherie,South Vacherie,LA,,,St. James,29.9406,-90.6893,3048
Snowmass Village,Snowmass Village,CO,,,Pitkin,39.2212,-106.9392,3048
Cornwall-on-Hudson,Cornwall-on-Hudson,NY,,,Orange,41.4369,-74.0145,3046
Kotzebue,Kotzebue,AK,,,Northwest Arctic,66.8766,-162.5231,3046
Cache,Cache,OK,,,Comanche,34.6294,-98.6184,3045
Cuthbert,Cuthbert,GA,,,Randolph,31.7713,-84.794,3045
Cliffwood Beach,Cliffwood Beach,NJ,,,Monmouth,40.4427,-74.2179,3044
National Park,National Park,NJ,,,Gloucester,39.8676,-75.1852,3043
Lakeview,Lakeview,OR,,,Lake,42.1919,-120.3527,3043
Auberry,Auberry,CA,,,Fresno,37.0853,-119.4495,3043
Holmes Beach,Holmes Beach,FL,,,Manatee,27.5108,-82.7152,3042
Sherrill,Sherrill,NY,,,Oneida,43.0704,-75.5993,3041
North Sarasota,North Sarasota,FL,,,Sarasota,27.3592,-82.5213,3041
Rutgers University-Livingston Campus,Rutgers University-Livingston Campus,NJ,,,Middlesex,40.5198,-74.4403,3041
Cut Bank,Cut Bank,MT,,,Glacier,48.6344,-112.3304,3040
Little Flock,Little Flock,AR,,,Benton,36.3853,-94.1363,3040
South Pittsburg,South Pittsburg,TN,,,Marion,35.0111,-85.7183,3040
Chappaqua,Chappaqua,NY,,,Westchester,41.1575,-73.766,3040
Chaffee,Chaffee,MO,,,Scott,37.1812,-89.6615,3039
Central City,Central City,NE,,,Merrick,41.1134,-98.0008,3039
East Syracuse,East Syracuse,NY,,,Onondaga,43.0638,-76.0698,3039
Crosby,Crosby,TX,,,Harris,29.9146,-95.0591,3038
Haskell,Haskell,TX,,,Haskell,33.1597,-99.732,3038
Windsor,Windsor,MO,,,Henry,38.5319,-93.5227,3038
Hokendauqua,Hokendauqua,PA,,,Lehigh,40.6585,-75.4952,3037
Bamberg,Bamberg,SC,,,Bamberg,33.2995,-81.0323,3036
Deer Lodge,Deer Lodge,MT,,,Powell,46.398,-112.7334,3035
Port Angeles East,Port Angeles East,WA,,,Clallam,48.1041,-123.3694,3035
Shark River Hills,Shark River Hills,NJ,,,Monmouth,40.1923,-74.0463,3035
Crest,Crest,CA,,,San Diego,32.8,-116.8671,3034
Windermere,Windermere,FL,,,Orange,28.5028,-81.5377,3034
Dadeville,Dadeville,AL,,,Tallapoosa,32.8326,-85.7675,3034
Indialantic,Indialantic,FL,,,Brevard,28.0871,-80.57,3033
Milaca,Milaca,MN,,,Mille Lacs,45.7574,-93.6513,3033
St. Maries,St. Maries,ID,,,Benewah,47.3146,-116.5723,3032
Shorewood Forest,Shorewood Forest,IN,,,Porter,41.4598,-87.1497,3030
Sloatsburg,Sloatsburg,NY,,,Rockland,41.162,-74.1902,3029
Walbridge,Walbridge,OH,,,Wood,41.5864,-83.493,3027
New Palestine,New Palestine,IN,,,Hancock,39.7256,-85.896,3027
Castroville,Castroville,TX,,,Medina,29.3513,-98.8711,3027
Sunset,Sunset,LA,,,St. Landry,30.4083,-92.0644,3026
Dover Base Housing,Dover Base Housing,DE,,,Kent,39.1178,-75.4837,3026
Victor,Victor,ID,,,Teton,43.6014,-111.1108,3024
Rosita,Rosita,TX,,,Maverick,28.6244,-100.4287,3023
Greens Farms,Greens Farms,CT,,,Western Connecticut,41.1264,-73.322,3022
Greenwood Lake,Greenwood Lake,NY,,,Orange,41.2214,-74.2892,3022
Bal Harbour,Bal Harbour,FL,,,Miami-Dade,25.8935,-80.1258,3021
Minden,Minden,NE,,,Kearney,40.4981,-98.9672,3020
Vivian,Vivian,LA,,,Caddo,32.8711,-93.9862,3020
Brownstown,Brownstown,IN,,,Jackson,38.879,-86.0478,3020
Harbor Bluffs,Harbor Bluffs,FL,,,Pinellas,27.9081,-82.827,3020
Oak Ridge North,Oak Ridge North,TX,,,Montgomery,30.157,-95.4421,3019
Tonkawa,Tonkawa,OK,,,Kay,36.6769,-97.3235,3018
Sisters,Sisters,OR,,,Deschutes,44.2923,-121.5531,3018
North Sioux City,North Sioux City,SD,,,Union,42.535,-96.4998,3018
Malabar,Malabar,FL,,,Brevard,27.9884,-80.5781,3017
Greenwood,Greenwood,PA,,,Blair,40.5376,-78.3542,3017
El Lago,El Lago,TX,,,Harris,29.5731,-95.044,3016
Chico,Chico,WA,,,Kitsap,47.6226,-122.7193,3016
Moss Beach,Moss Beach,CA,,,San Mateo,37.5184,-122.5036,3016
Fairchild AFB,Fairchild AFB,WA,,,Spokane,47.6187,-117.6484,3016
Granite Quarry,Granite Quarry,NC,,,Rowan,35.6131,-80.4489,3015
Cadiz,Cadiz,OH,,,Harrison,40.2644,-80.998,3015
Waialua,Waialua,HI,,,Honolulu,21.566,-158.1199,3015
Mansfield,Mansfield,PA,,,Tioga,41.8062,-77.0787,3014
David City,David City,NE,,,Butler,41.2578,-97.1282,3013
Olney,Olney,TX,,,Young,33.3644,-98.7585,3011
Kelly Ridge,Kelly Ridge,CA,,,Butte,39.5289,-121.4662,3010
Bad Axe,Bad Axe,MI,,,Huron,43.8043,-82.9985,3010
Iron River,Iron River,MI,,,Iron,46.0966,-88.6396,3009
Dry Ridge,Dry Ridge,OH,,,Hamilton,39.2589,-84.6342,3008
Groveville,Groveville,NJ,,,Mercer,40.1679,-74.6523,3007
Homedale,Homedale,ID,,,Owyhee,43.6154,-116.9379,3006
Simpsonville,Simpsonville,KY,,,Shelby,38.2167,-85.3515,3006
Mountville,Mountville,PA,,,Lancaster,40.0402,-76.4339,3006
Reliez Valley,Reliez Valley,CA,,,Contra Costa,37.9399,-122.1027,3006
Baldwyn,Baldwyn,MS,,,Lee,34.5071,-88.6416,3005
Selbyville,Selbyville,DE,,,Sussex,38.4629,-75.2117,3005
Lake Delta,Lake Delta,NY,,,Oneida,43.2893,-75.4672,3005
Orwigsburg,Orwigsburg,PA,,,Schuylkill,40.6541,-76.104,3004
Kingman,Kingman,KS,,,Kingman,37.648,-98.1167,3003
Millington,Millington,NJ,,,Morris,40.6763,-74.5159,3002
Montezuma,Montezuma,GA,,,Macon,32.2997,-84.0246,3002
Elm Springs,Elm Springs,AR,,,Washington,36.2068,-94.2382,3000
Sewanee,Sewanee,TN,,,Franklin,35.1975,-85.9213,3000
Sacaton,Sacaton,AZ,,,Pinal,33.0793,-111.7683,2999
Chickamauga,Chickamauga,GA,,,Walker,34.8753,-85.2885,2999
Heavener,Heavener,OK,,,Le Flore,34.8919,-94.6075,2998
Timberville,Timberville,VA,,,Rockingham,38.6335,-78.7731,2998
Avery Creek,Avery Creek,NC,,,Buncombe,35.4651,-82.5719,2998
Lead,Lead,SD,,,Lawrence,44.3528,-103.7671,2997
Ridgewood,Ridgewood,IL,,,Will,41.534,-88.0436,2997
Kalama,Kalama,WA,,,Cowlitz,46.0164,-122.8402,2996
Agua Dulce,Agua Dulce,TX,,,El Paso,31.6549,-106.1369,2995
Bolivar Peninsula,Bolivar Peninsula,TX,,,Galveston,29.486,-94.5666,2995
Villa Ridge,Villa Ridge,MO,,,Franklin,38.4676,-90.8854,2994
Marion,Marion,AL,,,Perry,32.6318,-87.3172,2994
Hilliard,Hilliard,FL,,,Nassau,30.6866,-81.9212,2993
Hamburg,Hamburg,AR,,,Ashley,33.2248,-91.7972,2992
Barranquitas,Barranquitas,PR,,,Barranquitas,18.1848,-66.3102,2992
Jacksonville,Jacksonville,OR,,,Jackson,42.3127,-122.9692,2991
Nashville,Nashville,IL,,,Washington,38.3541,-89.377,2991
DeQuincy,DeQuincy,LA,,,Calcasieu,30.449,-93.4456,2990
Bean Station,Bean Station,TN,,,Grainger,36.3323,-83.2852,2990
Arlington Heights,Arlington Heights,WA,,,Snohomish,48.2119,-122.063,2990
Pines Lake,Pines Lake,NJ,,,Passaic,40.9983,-74.2643,2989
Everson,Everson,WA,,,Whatcom,48.9125,-122.3507,2989
Eunice,Eunice,NM,,,Lea,32.4461,-103.1986,2989
Tipton,Tipton,CA,,,Tulare,36.0572,-119.3135,2989
New York Mills,New York Mills,NY,,,Oneida,43.1007,-75.2932,2989
Kenhorst,Kenhorst,PA,,,Berks,40.3069,-75.9438,2987
Hopelawn,Hopelawn,NJ,,,Middlesex,40.5286,-74.2936,2986
Yadkinville,Yadkinville,NC,,,Yadkin,36.1315,-80.6592,2986
Pawhuska,Pawhuska,OK,,,Osage,36.6687,-96.3313,2984
Albany,Albany,IN,,,Delaware,40.3056,-85.2331,2984
Quail Ridge,Quail Ridge,FL,,,Pasco,28.3451,-82.5535,2983
Bloomingdale,Bloomingdale,GA,,,Chatham,32.1249,-81.3077,2983
Mauriceville,Mauriceville,TX,,,Orange,30.2187,-93.8758,2981
Dakota City,Dakota City,NE,,,Dakota,42.4184,-96.4201,2980
Parksdale,Parksdale,CA,,,Madera,36.9465,-120.0212,2980
Kingwood,Kingwood,WV,,,Preston,39.4719,-79.6822,2980
Bar Nunn,Bar Nunn,WY,,,Natrona,42.922,-106.3475,2980
DeWitt,DeWitt,AR,,,Arkansas,34.2874,-91.3383,2980
Williamson,Williamson,WV,,,Mingo,37.6741,-82.2709,2979
Girard,Girard,PA,,,Erie,42.0042,-80.3192,2979
Oconto Falls,Oconto Falls,WI,,,Oconto,44.8738,-88.1444,2979
Port Ludlow,Port Ludlow,WA,,,Jefferson,47.9101,-122.7006,2979
Summerset,Summerset,SD,,,Meade,44.1912,-103.3394,2978
Valhalla,Valhalla,NY,,,Westchester,41.0773,-73.7778,2978
Ava,Ava,MO,,,Douglas,36.9547,-92.6662,2978
Williamstown,Williamstown,WV,,,Wood,39.3987,-81.4549,2977
Kenova,Kenova,WV,,,Wayne,38.4026,-82.5822,2977
Clever,Clever,MO,,,Christian,37.0333,-93.4729,2977
Jones,Jones,OK,,,Oklahoma,35.5662,-97.2901,2975
Lakewood,Lakewood,NY,,,Chautauqua,42.0992,-79.3201,2975
Eglin AFB,Eglin AFB,FL,,,Okaloosa,30.4592,-86.5499,2975
Whitehall,Whitehall,MI,,,Muskegon,43.4003,-86.3405,2974
Dresden,Dresden,TN,,,Weakley,36.279,-88.694,2974
Elkton,Elkton,VA,,,Rockingham,38.4106,-78.6161,2973
Richmond,Richmond,UT,,,Cache,41.9231,-111.8076,2971
Richville,Richville,OH,,,Stark,40.7529,-81.4684,2971
